"quantile","country","stat_name","estimate","se","ci_lo","ci_hi"
"iso90","LV_2023","iso_nwx",0.596860349999125,0.0585541930508913,0.482094131619378,0.711626568378872
"iso90","LV_2023","iso_diff",-0.0164276095372203,0.0313454020921144,-0.0778645976377645,0.045009378563324
"iso90","MT_2023","iso_nw",0.505807013924454,0.0414413430470097,0.424581981552315,0.587032046296593
"iso90","MT_2023","iso_nwx",0.543266130265099,0.0659578931723355,0.413988659647321,0.672543600882877
"iso90","MT_2023","iso_diff",-0.0374591163406451,0.0245311813990448,-0.0855402318827729,0.0106219992014826
"iso90","NL_2023","iso_nw",0.616490558129912,0.022141927209595,0.573092380799106,0.659888735460718
"iso90","NL_2023","iso_nwx",0.617350687901071,0.0189531637913032,0.580202486870116,0.654498888932025
"iso90","NL_2023","iso_diff",-0.000860129771158302,0.0118430899495238,-0.0240725860722249,0.0223523265299083
"iso90","PT_2023","iso_nw",0.65103763930065,0.0203413555062006,0.611168582508497,0.690906696092804
"iso90","PT_2023","iso_nwx",0.64611029787197,0.0171083446658059,0.61257794232699,0.67964265341695
"iso90","PT_2023","iso_diff",0.00492734142868041,0.0126884830769702,-0.0199420854021813,0.0297967682595421
"iso90","SI_2023","iso_nw",0.507484114312145,0.0187004867586398,0.470831160265211,0.544137068359079
"iso90","SI_2023","iso_nwx",0.525394273500146,0.0332309206550246,0.460261669016297,0.590526877983994
"iso90","SI_2023","iso_diff",-0.0179101591880005,0.0284924549141449,-0.0737553708197246,0.0379350524437236
"iso90","SK_2023","iso_nw",0.398527953372777,0.0182282062136455,0.362800669194032,0.434255237551522
"iso90","SK_2023","iso_nwx",0.433733700229179,0.0222018633114281,0.39021804813878,0.477249352319578
"iso90","SK_2023","iso_diff",-0.0352057468564019,0.0147962444174004,-0.0642063859145066,-0.00620510779829719
