"country","stat_name","estimate","se","ci_lo","ci_hi"
"EE_2013","gradient_inter1_naltmax",0,0,0,0
"EE_2013","gradient_inter2_nw",2.33705180972545,0.0625320963734696,2.21448890083344,2.45961471861745
"EE_2013","gradient_inter2_nwx",0.0102300973589751,0.000370521648368949,0.009503874928172,0.0109563197897783
"EE_2013","gradient_inter2_ratio",228.578869983034,7.54746421065123,213.785840130158,243.371899835911
"EE_2013","gradient_inter2_ok",1,0,1,1
"EE_2013","gradient_inter2_keptmin",1,0,1,1
"EE_2013","gradient_inter2_naltmax",0,0,0,0
"EE_2013","gradient_ge2_nw",6.48116231970825,0.21747618941369,6.05490898845741,6.90741565095908
"EE_2013","gradient_ge2_nwx",7.38240404858059,0.267486031752525,6.85813142634564,7.90667667081554
"EE_2013","gradient_ge2_ratio",0.877981982097481,0.00451801510460879,0.869126672492448,0.886837291702514
"EE_2013","gradient_ge2_ok",1,0,1,1
"EE_2013","gradient_ge2_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_ge2_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_ge_theil_nw",1.09029299184355,0.017247588219108,1.0564877189341,1.12409826475301
"EE_2013","gradient_ge_theil_nwx",1.13295792876581,0.0176724980895402,1.09831983251031,1.16759602502131
"EE_2013","gradient_ge_theil_ratio",0.9623413382106,0.00198577785332054,0.958449213618092,0.966233462803108
"EE_2013","gradient_ge_theil_ok",1,0,1,1
"EE_2013","gradient_ge_theil_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_ge_theil_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_ge_mld_nw",1.27349652624755,0.0176091008205025,1.23898268863937,1.30801036385574
"EE_2013","gradient_ge_mld_nwx",1.28265387705184,0.016261835382589,1.25078067970196,1.31452707440171
"EE_2013","gradient_ge_mld_ratio",0.992852058493973,0.00198455331162419,0.988962334003189,0.996741782984756
"EE_2013","gradient_ge_mld_ok",1,0,1,1
"EE_2013","gradient_ge_mld_keptmin",0.930321635476405,0.000904646897375687,0.928548527557548,0.932094743395261
"EE_2013","gradient_ge_mld_naltmax",0.0696783645235954,0.000904646897375694,0.067905256604739,0.0714514724424518
"EE_2013","gradient_atkinson05_nw",0.406706415124449,0.00509267365795652,0.396724774754854,0.416688055494043
"EE_2013","gradient_atkinson05_nwx",0.413166805645239,0.00484104745255258,0.403678352638236,0.422655258652242
