"country","stat_name","estimate","se","ci_lo","ci_hi","grouping"
"US_2013","d_cv2_share_between",0.00226087634987534,8.31073906842812e-05,0.00209798586413414,0.00242376683561653,"educ"
"US_2013","var_total_nw",12435405018690.1,203213463727.938,12037106629783.3,12833703407596.9,"educ"
"US_2013","var_within_nw",12354026565162,203705594913.824,11954763599130.9,12753289531193.1,"educ"
"US_2013","var_between_nw",81378453528.1421,1564138512.63983,78312742043.368,84444165012.9162,"educ"
"US_2013","var_total_nwx",12364980177926.2,227270897425.499,11919529218972.2,12810431136880.1,"educ"
"US_2013","var_within_nwx",12312018014583.7,227868604748.912,11865395549275.9,12758640479891.6,"educ"
"US_2013","var_between_nwx",52962163342.4235,902854144.488621,51192569219.2258,54731757465.6212,"educ"
"US_2013","var_share_between_nw",0.00654570016326235,0.000190318364732468,0.00617267616838672,0.00691872415813799,"educ"
"US_2013","var_share_between_nwx",0.00428482381338702,0.000141076909198088,0.00400831307135877,0.00456133455541527,"educ"
"US_2013","d_var_share_between",0.00226087634987534,8.31073906842815e-05,0.00209798586413414,0.00242376683561653,"educ"
"US_2013","gini_total_nw",0.876816299946023,0.000520149043307762,0.87579680782114,0.877835792070906,"educ"
"US_2013","gini_within_nw",0.759714693806017,0.00192157402404126,0.755948408718896,0.763480978893138,"educ"
"US_2013","gini_between_nw",0.117101606140006,0.00147254689243705,0.11421541423083,0.119987798049183,"educ"
"US_2013","gini_total_nwx",1.08177132831187,0.0101187764769433,1.06193852641706,1.10160413020668,"educ"
"US_2013","gini_within_nwx",0.959075541858102,0.011235542226459,0.937053879094242,0.981097204621961,"educ"
"US_2013","gini_between_nwx",0.12269578645377,0.00219751521147483,0.118388656639279,0.127002916268261,"educ"
"US_2013","d_gini_within",-0.199360848052085,0.00991969349137194,-0.218803447295174,-0.179918248808996,"educ"
"US_2013","d_gini_between",-0.00559418031376373,0.00100576961982033,-0.00756548876861157,-0.00362287185891589,"educ"
"US_2013","gini_share_between_nw",0.133553756088849,0.00174486568302164,0.130133819350127,0.136973692827572,"educ"
"US_2013","gini_share_between_nwx",0.113433242153059,0.00266011148612847,0.108219423640247,0.118647060665871,"educ"
"US_2013","d_gini_share_between",0.0201205139357905,0.0010605748571496,0.0180417872157773,0.0221992406558038,"educ"
"US_2013","mld_within_nw",1.75678567805471,0.00990814402980709,1.73736571575628,1.77620564035313,"educ"
"US_2013","mld_between_nw",0.23260477072005,0.00342993634263934,0.225882095488476,0.239327445951623,"educ"
"US_2013","mld_within_nwx",1.82105625789191,0.00969311449032656,1.80205775349087,1.84005476229295,"educ"
"US_2013","mld_between_nwx",0.223715882391555,0.00465853983102475,0.214585144322746,0.232846620460363,"educ"
"US_2013","d_mld_within",-0.0642705798372044,0.00348064418001669,-0.0710926424300371,-0.0574485172443717,"educ"
"US_2013","d_mld_between",0.00888888832849494,0.00156005086679907,0.00583118862956875,0.0119465880274211,"educ"
"US_2013","mld_wtkept_nw",0.845432557384476,0.000726274099845692,0.844009060148778,0.846856054620173,"educ"
"US_2013","mld_wtkept_nwx",0.773692692834719,0.00147556724956652,0.770800581025568,0.776584804643869,"educ"
"US_2013","mld_ngrp_nw",2,0,2,2,"educ"
"US_2013","mld_ngrp_nwx",2,0,2,2,"educ"
"US_2013","I_nw",0.281790677380114,0.00220080280404483,0.277477103884186,0.286104250876042,"educ"
"US_2013","I_nwx",0.232538612288684,0.0048164027110915,0.223098462974944,0.241978761602423,"educ"
"US_2013","d_I",0.0492520650914302,0.00352357338838295,0.0423458612501996,0.0561582689326608,"educ"
"US_2013","n_valid",5947,0,5947,5947,"educ"
"US_2013","pct_valid",0.996147403685092,0,0.996147403685092,0.996147403685092,"educ"
"AT_2011","cv2_total_nw",8.01008411754704,4.24052120459328,-0.301337443455784,16.3215056785499,"occ"
"AT_2011","cv2_within_nw",7.97632730039905,4.21688539146407,-0.288768066870523,16.2414226676686,"occ"
"AT_2011","cv2_between_nw",0.0337568171479911,0.0239185933917247,-0.0131236258997893,0.0806372601957714,"occ"
"AT_2011","cv2_total_nwx",31.9885299385419,13.1603741685455,6.19419656819275,57.782863308891,"occ"
"AT_2011","cv2_within_nwx",31.9375387811283,13.1281480662233,6.20636857133074,57.668708990926,"occ"
"AT_2011","cv2_between_nwx",0.0509911574135277,0.0451341015745879,-0.0374716816726647,0.13945399649972,"occ"
"AT_2011","d_cv2_within",-23.9612114807293,9.99502172003372,-43.5514540519954,-4.3709689094632,"occ"
"AT_2011","d_cv2_between",-0.0172343402655366,0.0238716774949888,-0.0640228281557147,0.0295541476246415,"occ"
"AT_2011","cv2_share_between_nw",0.00400054239659005,0.000876787437409796,0.00228203901926685,0.00571904577391325,"occ"
"AT_2011","cv2_share_between_nwx",0.00154167479824146,0.00105081338058118,-0.000517919427697647,0.00360126902418057,"occ"
